city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms,numOfStories,numOfSchools,predicted_price_lr,difference_lr,percent_change_lr,predict_price_nn,difference_nn,percent_change_nn
austin,13202 Bennington Ln,78753,30.40593147,-97.65074921,1.98,0,True,False,True,False,False,Single Family,1992,250000,3,0,3,1,0,0,0,0,0,6838.0,1799,3.0,2.0,3,1,4,433401.3488843257,-183401.3488843257,-73.36,223299.5,26700.5,10.68
austin,1220 Bradbury Ln,78753,30.397840500000004,-97.65112305,1.98,2,True,True,True,False,True,Single Family,1999,235000,1,0,4,2,0,0,0,0,0,8145.0,1901,3.0,2.0,3,1,4,485191.3360062151,-250191.3360062151,-106.46,242319.4,-7319.40625,-3.11
austin,13105 Fieldgate Dr,78753,30.40357018,-97.64854431,1.98,6,True,True,True,False,False,Single Family,1992,177000,6,0,1,2,0,0,0,0,0,6534.0,2341,3.0,3.0,4,2,4,480849.9422238164,-303849.9422238164,-171.67,299532.44,-122532.4375,-69.23
austin,11837 Shropshire Blvd,78753,30.38001633,-97.66055298,1.98,0,True,False,True,False,False,Single Family,1984,225000,4,0,3,1,1,0,0,0,0,6098.0,1020,3.666666667,1.0,3,1,3,139192.6197405972,85807.38025940281,38.14,209948.36,15051.640625,6.69
austin,13100 Rochester Ln,78753,30.40303993,-97.64837646,1.98,4,True,True,True,False,False,Single Family,1993,267000,4,0,4,2,0,0,0,0,0,9278.0,2205,3.0,3.0,4,2,4,435699.7884459614,-168699.78844596146,-63.18,280947.94,-13947.9375,-5.22
austin,11827 Shropshire Blvd,78753,30.37942886,-97.66013336,1.98,0,True,False,True,False,False,Single Family,1984,229000,1,0,2,2,0,0,0,0,0,5880.0,1304,3.666666667,2.0,3,1,3,306396.50082220486,-77396.50082220486,-33.8,233026.28,-4026.28125,-1.76
austin,11908 Tobler Trl,78753,30.38110733,-97.66026306,1.98,0,True,False,True,False,False,Single Family,1983,206400,2,0,4,1,0,0,0,0,0,7187.0,880,3.666666667,1.0,2,1,3,208011.40899841086,-1611.4089984109162,-0.78,200987.14,5412.859375,2.62
austin,12337 Thompkins Dr,78753,30.39386559,-97.65663147,1.98,2,True,True,True,False,False,Single Family,1986,305000,1,0,2,2,1,0,0,0,0,6011.0,1748,3.666666667,3.0,4,1,3,420171.4250795229,-115171.42507952287,-37.76,303413.94,1586.0625,0.52
austin,1413 Alma Dr,78753,30.38064766,-97.65940094,1.98,0,True,False,True,False,True,Single Family,1983,249000,1,0,0,1,0,0,0,0,0,6019.0,1424,3.666666667,3.0,3,2,3,334898.0241780209,-85898.02417802089,-34.5,245413.03,3586.96875,1.44
austin,1420 Berlin Ln,78753,30.39551353,-97.64866638,1.98,2,True,True,True,False,False,Single Family,2015,350000,2,0,4,2,0,0,0,0,0,5140.0,2466,3.0,4.0,4,2,4,586742.744703389,-236742.74470338898,-67.64,350262.9,-262.90625,-0.08
austin,11915 Tobler Trl,78753,30.38031197,-97.66021729,1.98,0,True,False,True,False,False,Single Family,1983,219000,2,0,1,0,0,0,0,0,0,5662.0,1346,3.666666667,1.0,3,1,3,222835.6280568575,-3835.6280568575016,-1.75,233745.08,-14745.078125,-6.73
austin,11922 Tobler Trl,78753,30.38024521,-97.6595993,1.98,4,True,True,True,True,False,Single Family,1983,255000,2,0,2,2,5,1,0,0,0,5967.0,1394,3.666666667,2.0,3,1,3,422580.2389544628,-167580.23895446278,-65.72,328961.53,-73961.53125,-29.0
austin,1313 Alma Dr,78753,30.38148117,-97.65999603,1.98,0,True,False,True,False,False,Single Family,1983,164900,1,0,0,1,0,0,0,0,0,6098.0,1162,3.666666667,2.0,3,1,3,269963.0587061618,-105063.0587061618,-63.71,225858.03,-60958.03125,-36.97
austin,12925 Latchwood Ln,78753,30.40063095,-97.64848328,1.98,0,True,False,True,False,False,Single Family,1998,249900,4,0,5,1,0,0,0,0,0,8363.0,2135,3.0,2.0,4,1,4,414872.58074804884,-164972.58074804884,-66.02,240194.58,9705.421875,3.88
austin,1104 Blue Fox Dr,78753,30.40529442,-97.64956665,1.98,2,True,True,True,False,False,Single Family,1992,220000,2,0,3,2,1,0,0,0,0,7971.0,1572,3.0,2.0,3,1,4,385417.14046862646,-165417.14046862652,-75.19,233625.84,-13625.84375,-6.19
austin,12400 Comic Dr,78753,30.39324188,-97.65016937,1.98,0,True,False,True,False,False,Single Family,2015,325000,1,0,3,1,2,2,0,0,0,5706.0,1792,3.0,2.0,3,1,4,430954.3426441981,-105954.3426441981,-32.6,328056.28,-3056.28125,-0.94
austin,1015 Markham Ln APT B,78753,30.39223862,-97.65862274,1.98,0,True,False,True,False,False,Townhouse,1986,185000,4,0,0,1,0,0,0,0,0,5227.0,1114,3.666666667,2.5,2,1,3,409554.048218135,-224554.04821813505,-121.38,193370.66,-8370.65625,-4.52
austin,1433 Dexford Dr,78753,30.39973068,-97.64739227,1.98,0,True,False,True,False,False,Single Family,1998,239900,1,0,4,1,0,0,0,0,0,8755.0,1682,3.0,2.0,3,1,4,403383.2036273668,-163483.2036273668,-68.15,225176.7,14723.296875,6.14
austin,11920 Rotherham Dr,78753,30.38033295,-97.65786743,1.98,0,True,False,True,False,False,Single Family,1983,245000,3,0,3,1,0,0,0,0,0,7840.0,1500,3.666666667,3.0,3,2,3,339037.5543169391,-94037.55431693909,-38.38,244470.67,529.328125,0.22
austin,11921 Rotherham Dr,78753,30.38025093,-97.65727997,1.98,2,True,True,True,False,True,Single Family,1984,259900,2,0,3,2,1,1,0,0,1,8251.0,1328,3.666666667,2.0,3,1,3,337849.09251379804,-77949.09251379804,-29.99,261432.9,-1532.90625,-0.59
austin,1007 Markham Ln APT B,78753,30.39259529,-97.65943909,1.98,2,True,True,True,False,False,Townhouse,1986,190500,4,0,3,2,0,0,0,0,0,5227.0,1115,3.666666667,2.0,3,1,3,268161.1336785031,-77661.1336785031,-40.77,215521.06,-25021.0625,-13.13
austin,1321 Dexford Dr,78753,30.3988266,-97.64907074,1.98,0,True,False,True,False,False,Single Family,1998,129000,4,0,2,2,0,0,0,0,0,8450.0,1522,3.0,2.0,3,1,4,362331.13409536076,-233331.1340953608,-180.88,199918.58,-70918.578125,-54.98
austin,911 Markham Ln APT A,78753,30.39376831,-97.66092682,1.98,0,True,False,True,False,True,Condo,1986,174900,2,0,5,1,1,1,0,0,0,3885.0,861,3.666666667,1.0,2,1,3,218170.62113141152,-43270.62113141152,-24.74,204791.72,-29891.71875,-17.09
austin,1105 Haverford Dr,78753,30.4058075,-97.64964294,1.98,0,True,False,True,False,False,Single Family,1987,250000,1,0,3,1,0,0,0,0,0,10497.0,1589,3.0,2.0,3,1,4,379522.7470193368,-129522.74701933679,-51.81,231800.58,18199.421875,7.28
austin,11913 Thompkins Dr,78753,30.38267517,-97.66229248,1.98,2,True,True,True,False,True,Single Family,1984,242000,1,0,6,2,0,0,0,0,0,6751.0,1309,3.666666667,2.0,3,1,3,333298.53226974537,-91298.53226974537,-37.73,246754.42,-4754.421875,-1.96
austin,12417 Calibri Ln,78753,30.39201736,-97.64656067,1.98,0,True,False,True,False,False,Single Family,2017,342500,2,0,4,1,1,0,0,0,0,5227.0,2466,3.0,3.0,4,2,4,482148.36463806935,-139648.36463806938,-40.77,320750.72,21749.28125,6.35
austin,1200 Dexford Dr,78753,30.39888,-97.65203857,1.98,0,True,False,True,False,False,Single Family,1998,309899,2,0,3,1,0,0,0,0,0,12632.4,3302,3.0,3.0,4,2,4,696648.6341173293,-386749.6341173293,-124.8,359081.72,-49182.71875,-15.87
austin,12229 Cottage Promenade Ct,78753,30.39293861,-97.66265869,1.98,1,True,True,True,False,True,Single Family,2017,385000,1,0,4,2,1,1,0,1,0,8712.0,1962,3.666666667,3.0,3,2,3,477740.123054683,-92740.12305468298,-24.09,329560.78,55439.21875,14.4
austin,11934 Shropshire Blvd,78753,30.38245964,-97.66126251,1.98,1,True,True,True,False,True,Single Family,1983,97650,5,0,1,2,0,0,0,0,0,7143.0,891,3.666666667,1.0,2,1,3,231323.60622942285,-133673.60622942285,-136.89,189269.5,-91619.5,-93.82
austin,12126 Shropshire Blvd,78753,30.387407300000003,-97.65795898,1.98,0,True,False,True,False,False,Single Family,1982,190000,1,0,3,1,0,1,0,0,0,6534.0,884,3.666666667,1.0,2,1,3,208712.16575534156,-18712.165755341528,-9.85,220689.17,-30689.171875,-16.15
austin,12204 Shropshire Blvd,78753,30.38798523,-97.65763855,1.98,2,True,True,True,False,False,Single Family,1982,225000,1,0,3,2,0,0,0,0,0,6577.0,1535,3.666666667,2.0,2,1,3,480661.72137750755,-255661.72137750755,-113.63,267559.1,-42559.09375,-18.92
austin,1304 Alma Dr,78753,30.38231277,-97.66039276,1.98,2,True,True,True,False,False,Single Family,1983,129900,3,0,4,2,0,0,0,0,0,6490.0,1294,3.666666667,2.0,3,1,3,314088.6449853254,-184188.6449853254,-141.79,231316.94,-101416.9375,-78.07
austin,12311 Furrow Cv APT B,78753,30.39371872,-97.66010284,1.98,0,True,False,True,False,False,Condo,1986,136000,1,0,0,1,0,0,0,0,0,4464.0,955,3.666666667,2.0,2,1,3,321589.8621119384,-185589.8621119384,-136.46,203785.67,-67785.671875,-49.84
austin,12309 Furrow Cv APT B,78753,30.39429855,-97.6595459,1.98,0,True,False,True,False,False,Townhouse,1986,167000,1,0,5,1,0,0,0,0,0,4486.0,955,3.666666667,2.0,2,1,3,321589.87424865057,-154589.87424865062,-92.57,204042.23,-37042.234375,-22.18
austin,1307 Deupree Dr,78753,30.37890625,-97.66252136,1.98,0,True,False,True,False,False,Single Family,1984,255000,3,0,4,2,0,1,0,0,0,7405.0,1304,3.666666667,2.0,3,1,3,306072.1615818015,-51072.16158180148,-20.03,229352.92,25647.078125,10.06
austin,1501 Constanta Dr,78753,30.39279366,-97.65001678,1.98,2,True,True,True,False,False,Single Family,2016,328867,16,0,0,2,0,0,0,0,0,6316.0,2797,3.0,3.0,4,2,4,577332.6376386855,-248465.63763868556,-75.55,265587.75,63279.25,19.24
austin,11822 Tobler Trl,78753,30.3803997,-97.66262054,1.98,2,True,True,True,False,False,Single Family,1984,240000,1,0,7,3,0,0,0,0,0,7405.0,1236,3.666666667,2.0,3,1,3,299207.8355507345,-59207.83555073454,-24.67,240749.39,-749.390625,-0.31
austin,1113 Peggotty Pl,78753,30.38651276,-97.66021729,1.98,0,True,False,True,False,False,Single Family,1985,249900,2,0,1,1,0,0,0,0,0,4356.0,1291,3.666666667,2.0,3,2,3,191074.70967943524,58825.29032056477,23.54,245258.7,4641.296875,1.86
austin,1120 Faircrest Dr,78753,30.40645409,-97.64772034,1.98,2,True,True,True,False,True,Single Family,1987,255000,2,0,3,2,0,0,0,0,0,5662.0,1640,3.0,2.0,3,1,4,418224.05226110783,-163224.05226110786,-64.01,233678.48,21321.515625,8.36
austin,1525 Constanta Dr,78753,30.39241028,-97.64922333,1.98,0,False,False,False,False,False,Single Family,2016,345000,1,0,3,1,0,0,0,0,0,5140.0,1884,3.0,3.0,4,2,4,335685.9179052985,9314.082094701473,2.7,290436.88,54563.125,15.82
austin,1407 Atterbury Ln,78753,30.38585281,-97.65646362,1.98,1,True,True,True,False,False,Single Family,1982,255900,2,0,4,2,2,0,0,0,0,8319.0,1306,3.666666667,3.0,3,2,3,294391.16401007556,-38491.16401007562,-15.04,261482.5,-5582.5,-2.18
austin,1308 Tuffit Ln,78753,30.38278008,-97.65966797,1.98,0,True,False,True,False,False,Single Family,1983,235000,2,0,1,2,0,0,0,0,0,5662.0,1228,3.666666667,2.0,3,1,3,286896.7274537261,-51896.72745372611,-22.08,222837.31,12162.6875,5.18
austin,12229 Chelsea Glen Pl,78753,30.38842773,-97.6578598,1.98,0,True,False,True,False,False,Condo,2000,169900,1,0,3,1,0,0,0,0,0,3345.0,1136,3.666666667,2.0,2,2,3,256043.7246885693,-86143.72468856933,-50.7,205545.77,-35645.765625,-20.98
austin,12312 Uttimer Ln,78753,30.39409256,-97.65878296,1.98,2,True,True,True,False,False,Single Family,1993,350000,1,0,2,2,0,1,0,0,0,7840.0,1800,3.666666667,2.0,3,1,3,443590.8469788951,-93590.84697889512,-26.74,289520.12,60479.875,17.28
austin,13212 Bennington Ln,78753,30.40646935,-97.65019226,1.98,0,True,False,True,False,False,Single Family,1993,265000,4,0,4,1,0,0,0,0,0,6403.0,2233,3.0,3.0,4,2,4,422367.1821716253,-157367.18217162532,-59.38,255030.45,9969.546875,3.76
austin,12208 Donington Dr,78753,30.38800812,-97.65653992,1.98,1,True,True,True,False,True,Single Family,1982,210000,1,0,7,2,0,0,0,0,0,6180.0,884,3.666666667,1.0,2,1,3,229527.0542917408,-19527.05429174076,-9.3,208913.95,1086.046875,0.52
austin,12537 Zeller Ln,78753,30.39747238,-97.6574707,1.98,0,True,False,True,False,False,Single Family,1998,131400,2,0,0,1,0,0,0,0,0,7710.0,1911,3.666666667,2.0,3,1,3,462138.16083058825,-330738.16083058825,-251.7,255105.39,-123705.390625,-94.14
austin,12224 Donington Dr,78753,30.38902473,-97.65587616,1.98,0,True,False,True,False,False,Single Family,1984,99000,2,0,0,1,0,0,0,0,0,7492.0,1327,3.666666667,2.0,4,1,3,207559.99881571555,-108559.99881571556,-109.66,238295.3,-139295.296875,-140.7
austin,12408 Captain Hopkins Cv,78753,30.39556885,-97.65753174,1.98,0,True,False,True,False,False,Single Family,1992,300000,2,0,9,1,1,1,0,0,0,10018.0,1904,3.666666667,2.0,3,1,3,460018.2328661045,-160018.23286610446,-53.34,285420.1,14579.90625,4.86
austin,12424 Comic Dr,78753,30.39377594,-97.6494751,1.98,2,True,True,True,False,False,Single Family,2016,338500,1,0,4,2,1,1,0,0,0,5401.0,2244,3.0,3.0,3,2,4,539859.9206561067,-201359.92065610667,-59.49,336093.3,2406.6875,0.71
austin,12540 Zeller Ln,78753,30.39787674,-97.65777588,1.98,0,True,False,True,False,False,Single Family,1998,154900,13,0,4,1,0,0,0,0,0,6011.0,2149,3.666666667,3.0,3,2,3,505553.3198536162,-350653.31985361624,-226.37,224230.05,-69330.046875,-44.76
austin,12226 Branston Dr,78753,30.38743019,-97.65589905,1.98,0,True,False,True,False,False,Single Family,1982,225000,2,0,5,1,0,2,0,1,0,6969.0,1062,3.666666667,2.0,3,1,3,243655.739843542,-18655.73984354199,-8.29,241813.62,-16813.625,-7.47
austin,12313 Little Fatima Ln,78753,30.39020157,-97.65406036,1.98,2,True,True,True,False,True,Single Family,1993,299997,3,0,2,2,0,1,0,0,0,5967.0,1445,3.666666667,3.0,3,2,3,350218.42847288004,-50221.42847288004,-16.74,244824.94,55172.0625,18.39
austin,12401 Knowell Dr,78753,30.39245796,-97.64846802,1.98,2,True,True,True,False,False,Single Family,2016,350000,3,0,3,2,1,2,0,0,0,5662.0,2466,3.0,4.0,4,2,4,586092.6716040352,-236092.6716040352,-67.46,399924.7,-49924.6875,-14.26
austin,1400 Dominique Dr,78753,30.38313866,-97.65883636,1.98,2,True,True,True,False,True,Single Family,1983,249900,2,0,7,2,2,2,0,1,0,6185.0,1124,3.666666667,1.0,3,1,3,190844.72152211962,59055.27847788041,23.63,266200.44,-16300.4375,-6.52
austin,12505 Wethersby Way,78753,30.39697266,-97.65869904,1.98,0,True,False,True,False,True,Single Family,1999,250000,4,0,3,1,0,0,0,0,0,6969.0,2113,3.666666667,3.0,4,2,3,406939.69601587695,-156939.69601587695,-62.78,254802.75,-4802.75,-1.92
austin,12809 Serafy Ct,78753,30.39785194,-97.64640808,1.98,0,True,False,True,False,False,Single Family,1998,241000,1,0,6,1,0,0,0,0,0,7623.0,1846,3.0,2.0,3,1,4,445460.7779432347,-204460.77794323466,-84.84,241081.69,-81.6875,-0.03
austin,1414 Dominique Dr,78753,30.38242722,-97.65797424,1.98,0,True,False,True,False,False,Single Family,1983,230000,1,0,3,1,1,1,0,0,0,6969.0,1138,3.666666667,2.0,3,1,3,263480.5734834529,-33480.5734834529,-14.56,244431.08,-14431.078125,-6.27
austin,12022 Rotherham Dr,78753,30.38266945,-97.6572113,1.98,0,True,False,True,False,True,Single Family,1983,119889,6,0,3,3,0,0,0,0,0,7187.0,1536,3.666666667,2.0,3,1,3,381283.6062536805,-261394.6062536805,-218.03,209322.39,-89433.390625,-74.6
austin,1408 Weatherford Dr,78753,30.40408516,-97.64474487,1.98,0,True,False,True,False,False,Single Family,2007,309000,1,0,4,1,0,0,0,0,0,6098.0,2860,3.0,3.0,5,2,4,478500.54992192175,-169500.5499219217,-54.85,329445.75,-20445.75,-6.62
austin,1406 Atterbury Ln,78753,30.38642693,-97.6566925,1.98,4,True,True,True,False,False,Single Family,1982,240000,4,0,1,2,1,0,0,0,0,9713.0,1181,3.666666667,2.0,3,1,3,295355.069214314,-55355.06921431398,-23.06,246540.92,-6540.921875,-2.73
austin,12400 Britannic Dr,78753,30.39230537,-97.64810181,1.98,2,False,True,False,False,False,Single Family,2016,341494,1,0,0,2,0,0,0,0,0,5649.0,2898,3.0,3.0,4,2,4,606110.1744973562,-264616.17449735623,-77.49,405785.66,-64291.65625,-18.83
austin,12404 Thompkins Dr,78753,30.39434242,-97.65615845,1.98,0,True,False,True,False,False,Single Family,1985,279998,1,0,4,1,2,1,0,1,0,6534.0,1550,3.666666667,2.0,3,1,3,369188.9792856432,-89190.9792856432,-31.85,289149.6,-9151.59375,-3.27
austin,12239 Branston Dr,78753,30.38801575,-97.6548996,1.98,0,True,False,True,False,True,Single Family,1982,336000,3,0,5,1,0,1,0,0,0,6795.0,1405,3.666666667,2.0,4,1,3,242608.36319253853,93391.6368074615,27.8,250361.53,85638.46875,25.49
austin,12015 Rotherham Dr,78753,30.38212013,-97.65702057,1.98,0,True,False,True,False,False,Single Family,1983,205000,2,0,3,1,0,0,0,0,0,6708.0,851,3.666666667,1.0,2,1,3,200570.48764335059,4429.512356649386,2.16,200497.08,4502.921875,2.2
austin,12233 Branston Dr,78753,30.38762283,-97.65516663,1.98,1,True,True,True,False,True,Single Family,1982,225000,2,0,4,2,0,0,0,0,0,6569.0,884,3.666666667,1.0,2,1,3,229527.26889087656,-4527.268890876556,-2.01,202724.6,22275.40625,9.9
austin,12423 Fallen Tower Ln,78753,30.39491653,-97.65597534,1.98,2,True,True,True,False,False,Single Family,1993,269900,5,0,3,2,0,0,0,0,0,9147.0,2091,3.666666667,3.0,4,2,3,396192.68504555314,-126292.68504555314,-46.79,279156.25,-9256.25,-3.43
austin,12936 Heyerdahl,78753,30.40224075,-97.65171814,1.98,0,True,False,True,False,False,Single Family,2000,250000,1,0,5,1,0,0,0,0,0,6098.0,2586,3.0,3.0,3,2,4,617676.3732007957,-367676.37320079596,-147.07,298279.16,-48279.15625,-19.31
austin,1111 Faircrest Dr,78753,30.40637207,-97.64864349,1.98,0,True,False,True,False,False,Single Family,1987,118900,6,0,7,1,0,0,0,0,0,6359.0,2207,3.0,3.0,3,2,4,520434.8260458123,-401534.8260458123,-337.71,244381.67,-125481.671875,-105.54
austin,1306 Baronets Trl,78753,30.38427353,-97.65892029,1.98,1,True,True,True,False,True,Single Family,1983,189000,1,0,4,2,0,0,0,0,0,6403.0,1049,3.666666667,2.0,2,1,3,366198.82708743186,-177198.8270874319,-93.76,216317.23,-27317.234375,-14.45
austin,12608 Linford Dr,78753,30.39476395,-97.64535522,1.98,0,True,False,True,False,False,Single Family,2001,285000,4,0,3,1,0,0,0,0,0,6751.0,2574,3.0,3.0,4,2,4,509859.23874051706,-224859.23874051703,-78.9,270166.62,14833.375,5.2
austin,12101 Sunderland Dr,78753,30.38425827,-97.65757751,1.98,2,True,True,True,True,False,Single Family,1982,289000,1,0,3,1,1,0,0,0,0,9234.0,1764,3.666666667,2.0,4,1,3,402843.5899060878,-113843.58990608786,-39.39,298878.88,-9878.875,-3.42
austin,12205 Little Fatima Ln,78753,30.38955879,-97.6555481,1.98,0,True,False,True,False,False,Single Family,1986,299900,3,0,0,1,1,0,0,0,0,7448.0,1485,3.666666667,2.0,3,2,3,240851.8457327115,59048.15426728852,19.69,251346.17,48553.828125,16.19
austin,1109 Gatehouse Dr,78753,30.38561249,-97.66056061,1.98,0,True,False,True,False,False,Single Family,1985,262500,2,0,2,3,0,0,0,0,0,6534.0,1426,3.666666667,2.0,4,2,3,120974.85080857738,141525.14919142262,53.91,262156.75,343.25,0.13
austin,12104 Salem House Way,78753,30.38879776,-97.66280365,1.98,2,True,True,True,False,True,Single Family,1985,239700,1,0,4,2,1,0,0,0,0,7361.0,1119,3.666666667,2.0,3,1,3,284549.7360259311,-44849.73602593108,-18.71,238378.55,1321.453125,0.55
austin,12328 Comic Dr,78753,30.39312363,-97.65022278,1.98,0,True,False,True,False,False,Single Family,2015,360000,4,0,3,1,2,0,0,2,0,5140.0,2894,3.0,3.0,4,2,4,591962.1525482811,-231962.15254828124,-64.43,359007.78,992.21875,0.28
austin,915 Pyegrave Pl,78753,30.38801384,-97.66313171,1.98,0,True,False,True,False,False,Single Family,1985,235000,3,0,3,1,1,2,0,1,0,8712.0,1150,3.666666667,2.0,3,1,3,266235.2471023111,-31235.247102311117,-13.29,236261.45,-1261.453125,-0.54
austin,12104 Lavinia Ln,78753,30.38861465,-97.66192627,1.98,6,True,True,True,True,False,Single Family,1985,339000,2,0,4,2,1,1,0,0,0,6577.0,1789,3.666666667,2.0,4,1,3,429446.40611049416,-90446.40611049416,-26.68,335848.4,3151.59375,0.93
austin,12110 Lavinia Ln,78753,30.38905716,-97.66165924,1.98,0,True,False,True,False,False,Single Family,1985,190000,2,0,1,1,0,0,0,0,0,7274.0,1040,3.666666667,2.0,2,1,3,343400.23485237197,-153400.23485237194,-80.74,202034.1,-12034.09375,-6.33
austin,12000 Trotwood Dr,78753,30.38688469,-97.66195679,1.98,2,True,True,True,False,False,Single Family,1986,227900,3,0,4,2,2,0,0,2,0,7971.0,1305,3.666666667,2.0,3,1,3,316911.78021923517,-89011.78021923524,-39.06,243038.66,-15138.65625,-6.64
austin,1208 Glen Summer Cv,78753,30.38428688,-97.66043854,1.98,0,True,False,True,False,False,Single Family,1985,225000,1,0,3,1,0,0,0,0,0,11761.2,1153,3.666666667,2.0,3,1,3,267657.01346990024,-42657.01346990024,-18.96,222604.72,2395.28125,1.06
austin,12704 Bransford Cv,78753,30.39598083,-97.64557648,1.98,2,True,True,True,False,False,Single Family,2001,229000,1,0,5,2,0,0,0,0,0,9583.0,2332,3.0,3.0,4,2,4,458027.3518656411,-229027.3518656411,-100.01,287069.4,-58069.40625,-25.36
austin,12211 Cottage Promenade Ct,78753,30.39229965,-97.66312408,1.98,2,True,True,True,True,True,Single Family,2016,350000,2,0,4,2,0,1,0,0,0,8886.0,1582,3.666666667,2.0,3,1,3,475921.4093510818,-125921.40935108182,-35.98,285997.66,64002.34375,18.29
austin,12600 Lucida Ln,78753,30.3952713,-97.65015411,1.98,2,True,True,True,False,True,Single Family,2016,369000,1,0,3,2,0,1,0,0,0,5706.0,2071,3.0,2.0,3,1,4,528482.4550535779,-159482.4550535779,-43.22,321958.0,47042.0,12.75
austin,12205 Abbey Glen Ln #B,78753,30.38830948,-97.65834808,1.98,2,True,True,True,True,False,Condo,2002,225000,4,0,5,3,2,0,0,0,0,4390.0,1136,3.666666667,2.0,2,2,3,339203.92591383704,-114203.92591383705,-50.76,222003.27,2996.734375,1.33
austin,13214 Rochester Ln,78753,30.40475845,-97.64669037,1.98,0,True,False,True,False,False,Single Family,1993,239900,1,0,3,1,1,0,0,2,0,6054.0,1576,3.0,2.0,3,1,4,376184.82897673757,-136284.82897673757,-56.81,228340.95,11559.046875,4.82
austin,12225 Abbey Glen Ln,78753,30.38859558,-97.65826416,1.98,1,True,True,True,False,False,Condo,2002,185000,8,0,3,2,1,0,0,0,0,3441.0,1136,3.666666667,3.0,2,2,3,355509.4299718861,-170509.4299718861,-92.17,181951.55,3048.453125,1.65
austin,12253 Abbey Glen Ln #D,78753,30.38912964,-97.65803528,1.98,1,True,True,True,False,False,Condo,2002,215000,4,0,4,2,0,0,0,0,0,4835.0,1722,3.666666667,3.0,3,2,3,401124.18530613626,-186124.18530613626,-86.57,228515.42,-13515.421875,-6.29
austin,13315 Fieldgate Dr,78753,30.40542412,-97.64598846,1.98,2,True,True,True,False,False,Single Family,1987,289000,3,0,4,2,2,1,0,0,0,7405.0,1593,3.0,2.0,3,1,4,390479.7097309979,-101479.70973099793,-35.11,255217.66,33782.34375,11.69
austin,1421 Bradbury Ln,78753,30.39625359,-97.64910889,1.98,0,True,False,True,False,False,Single Family,1999,249000,1,0,3,1,0,0,0,0,0,5967.0,3302,3.0,3.0,4,2,4,696644.9570245815,-447644.9570245815,-179.78,381582.88,-132582.875,-53.25
austin,12245 Abbey Glen Ln #B,78753,30.38902855,-97.65808105,1.98,1,True,True,True,False,False,Condo,2002,189900,3,0,4,2,0,0,0,0,0,3441.0,1136,3.666666667,3.0,2,2,3,355509.4299718861,-165609.4299718861,-87.21,192977.86,-3077.859375,-1.62
austin,1417 Bradbury Ln,78753,30.396387100000005,-97.64939117,1.98,2,True,True,True,False,False,Single Family,1999,272500,8,0,5,2,1,0,0,1,0,5967.0,3302,3.0,3.0,4,2,4,706902.5084993426,-434402.5084993427,-159.41,331535.2,-59035.1875,-21.66
austin,909 Markham Ln APT B,78753,30.39332771,-97.6600647,1.98,1,True,True,True,False,False,Townhouse,1986,205000,1,0,4,2,1,0,0,0,0,4464.0,955,3.666666667,2.0,2,1,3,326718.63784931897,-121718.63784931904,-59.37,213937.97,-8937.96875,-4.36
austin,12016 Shropshire Blvd,78753,30.38398552,-97.66025543,1.98,0,True,False,True,False,False,Single Family,1983,205000,2,0,6,1,0,0,0,0,0,6490.0,840,3.666666667,1.0,2,1,3,197748.0491670456,7251.950832954375,3.54,199550.2,5449.796875,2.66
austin,1504 Collindale Dr,78753,30.39742279,-97.64621735,1.98,4,True,True,True,False,True,Single Family,2001,309900,4,0,6,2,0,0,0,0,0,8232.0,3750,3.0,3.0,4,2,4,847467.7606228308,-537567.7606228308,-173.46,445658.9,-135758.90625,-43.81
austin,1425 Bradbury Ln,78753,30.39610291,-97.64879608,1.98,2,True,True,True,False,False,Single Family,2000,245000,2,0,1,2,0,0,0,0,0,7187.0,1647,3.0,2.0,3,1,4,404659.7866820821,-159659.7866820821,-65.17,226457.39,18542.609375,7.57
austin,12034 Shropshire Blvd,78753,30.38517189,-97.65947723,1.98,2,True,True,True,False,True,Single Family,1982,305000,2,0,2,2,1,2,0,0,0,7187.0,1405,3.666666667,2.0,3,1,3,357279.5524907068,-52279.55249070679,-17.14,284828.3,20171.6875,6.61
austin,13314 Fieldgate Dr,78753,30.40587044,-97.6463089,1.98,2,True,True,True,False,True,Single Family,1988,224900,2,0,3,2,0,0,0,0,0,5619.0,1760,3.0,3.0,3,2,4,431364.34765868186,-206464.34765868192,-91.8,243736.89,-18836.890625,-8.38
austin,13314 Rochester Ln,78753,30.40536499,-97.64505768,1.98,0,True,False,True,False,False,Single Family,1989,265000,1,0,0,1,0,0,0,0,0,8712.0,2061,3.0,3.0,3,2,4,482976.26421067974,-217976.2642106798,-82.26,259403.48,5596.515625,2.11
austin,1304 Blakeney Ln,78753,30.38502884,-97.65859222,1.98,0,True,False,True,False,False,Single Family,1982,233000,1,0,2,1,0,1,0,0,0,5662.0,1024,3.666666667,1.0,3,1,3,139893.49620964215,93106.50379035783,39.96,236195.83,-3195.828125,-1.37
